Chrom,Start,Stop,GeneID,Num,Strand
chr7,126945121,126945609,Kctd13,0,+
chr7,127107769,127108022,Qprt,0,-
chr7,127022136,127023013,Maz,0,-
chr7,127092932,127094049,AI467606,0,+
chr7,127132231,127133000,Spn,0,-
chr7,127133543,127133638,Spn,0,-
chr7,127136138,127137367,Spn,0,-
chr7,127137746,127137823,Spn,0,-
chr7,127133463,127133638,Spn,0,-
chr7,127136138,127136145,Spn,0,-
chr7,127133693,127136145,Spn,0,-
chr7,127050155,127050283,Zg16,0,-
chr7,127017541,127018719,Prrt2,0,-
chr7,127015050,127015269,Pagr1a,0,-
chr7,127027730,127027792,Kif22,0,-
chr7,127237050,127237860,Zfp553,0,+
chr7,127191659,127193819,Cd2bp2,0,-
chr7,127197458,127198570,Tbc1d10b,0,-
chr7,127254617,127254801,Zfp771,0,+
chr7,127214195,127214287,Mylpf,0,+
chr7,127232417,127233130,Gm4532,0,-
chr7,127191659,127193819,Cd2bp2,0,-
chr7,127214441,127214757,1-Sep,0,-
chr7,127256958,127257035,Dctpp1,0,-
chr7,127191659,127193819,Cd2bp2,0,-
chr7,127191659,127193819,Cd2bp2,0,-
chr7,127342794,127343256,Zfp768,0,-
chr7,127333610,127335137,Itgal,0,+
chr7,127382259,127384296,9130019O22Rik,0,-
chr7,127333610,127335137,Itgal,0,+
chr7,127271878,127272560,Sephs2,0,-
chr7,127333610,127335137,Itgal,0,+
chr7,127333610,127335137,Itgal,0,+
chr7,127372536,127373727,Zfp747,0,-
chr7,127390835,127391427,E430018J23Rik,0,-
chr7,127403667,127404661,Zfp764,0,-
chr7,127476660,127476758,Prr14,0,+
chr7,127490283,127491513,Fbrs,0,+
chr7,127403667,127405518,Zfp764,0,-
chr7,127442135,127443953,Zfp689,0,-
chr7,127418965,127419126,Zfp688,0,-
chr7,127510437,127512869,1700008J07Rik,0,-
chr7,127603902,127604445,1700120K04Rik,0,-
chr7,127583029,127583307,Phkg2,0,+
chr7,127607034,127610031,Zfp629,0,-
chr7,127582382,127583410,Gm166,0,-
chr7,127602643,127603605,Rnf40,0,+
chr7,127564945,127565270,Tmem265,0,+
chr7,127718959,127719210,Ctf2,0,-
chr7,127717471,127718185,Ctf1,0,+
chr7,127704977,127705049,Bcl7c,0,-
chr7,127767930,127768928,Fbxl19,0,+
chr7,127774201,127775150,Orai3,0,+
chr7,127717471,127718187,Ctf1,0,+
chr7,127717471,127718187,Ctf1,0,+
chr7,127803201,127803802,Hsd3b7,0,+
chr7,127885443,127886261,Prss53,0,-
chr7,127925651,127925762,Kat8,0,+
chr7,127908311,127909664,Bckdk,0,+
chr7,127806843,127807308,Stx1b,0,-
chr7,127803201,127803802,Hsd3b7,0,+
chr7,127848652,127848667,Stx4a,0,+
chr7,127848750,127848965,Stx4a,0,+
chr7,127865358,127866150,Zfp668,0,-
chr7,127893062,127893288,Vkorc1,0,-
chr7,127885543,127885996,Zfp646,0,+
chr7,127991372,127992711,Pycard,0,-
chr7,127932637,127932829,Prss36,0,-
chr7,127981830,127982031,Fus,0,+
chr7,128010461,128011393,Trim72,0,+
chr7,128117377,128118491,Itgam,0,+
chr7,128117377,128118491,Itgam,0,+
chr7,128150194,128150657,Itgax,0,+
chr7,128244817,128245100,Armc5,0,+
chr7,128253216,128255699,Tgfb1i1,0,+
chr7,128253365,128255699,Tgfb1i1,0,+
chr7,128272187,128272433,Slc5a2,0,+
chr7,128271378,128272517,BC017158,0,-
chr7,128253365,128255699,Tgfb1i1,0,+
chr7,128205434,128205728,Cox6a2,0,-
chr7,128192049,128192209,4931431B13Rik,0,-
chr7,128193338,128193461,4931431B13Rik,0,-
chr7,128203138,128203328,4931431B13Rik,0,-
chr7,128234450,128236405,9130023H24Rik,0,-
chr7,128288368,128288435,Mir3103,0,-
chr7,128253365,128255699,Tgfb1i1,0,+
chr7,128373624,128373895,Rgs10,0,-
chr7,128546396,128546979,Bag3,0,+
chr7,128695325,128696436,Inpp5f,0,+
chr7,128779717,128779737,Sec23ip,0,+
chr7,128783427,128784835,Sec23ip,0,+
chr7,130162450,130163958,Fgfr2,0,-
chr7,130162450,130163958,Fgfr2,0,-
chr7,130532525,130532692,Nsmce4a,0,-
chr7,130533576,130533591,Nsmce4a,0,-
chr7,130764319,130764784,Tacc2,0,+
chr7,130911146,130913302,Plekha1,0,+
chr7,131138346,131138495,4933402N03Rik,0,-
chr7,131325930,131326098,1700007K09Rik,0,-
chr7,131308553,131308740,Cuzd1,0,-
chr7,131387817,131387838,Pstk,0,+
chr7,131388648,131391636,Ikzf5,0,-
chr7,131444307,131446211,Acadsb,0,+
chr7,131342717,131343569,2310057M21Rik,0,-
chr7,131336679,131336716,Fam24a,0,+
chr7,131570888,131571898,Bub3,0,+
chr7,131544635,131544931,Hmx3,0,+
chr7,131555980,131556582,Hmx2,0,+
chr7,131984316,131985633,Gpr26,0,+
chr7,132596238,132597112,Nkx1-2,0,-
chr7,132557474,132558169,Oat,0,-
chr7,132827460,132827763,Mettl10,0,-
chr7,132883504,132885114,Fam175b,0,+
chr7,132987010,132988170,Ctbp2,0,-
chr7,133587023,133587181,Tex36,0,-
chr7,133671540,133673017,Edrf1,0,+
chr7,133674269,133674405,Mmp21,0,-
chr7,133720934,133721227,Dhx32,0,-
chr7,133720934,133721227,Dhx32,0,-
chr7,133720877,133721145,Bccip,0,+
chr7,133720934,133721227,Dhx32,0,-
chr7,133720934,133721227,Dhx32,0,-
chr7,134881907,134884407,Fam196a,0,-
chr7,135191764,135192234,1700120G07Rik,0,-
chr7,135192826,135193014,1700120G07Rik,0,-
chr7,135193709,135193903,1700120G07Rik,0,-
chr7,135195970,135196002,1700120G07Rik,0,-
chr7,135272372,135272942,Nps,0,+
chr7,135412032,135413615,Foxi2,0,+
chr7,135648456,135649258,5830432E09Rik,0,-
chr7,135650843,135651010,5830432E09Rik,0,-
chr7,135651789,135652314,5830432E09Rik,0,-
chr7,135689787,135690088,Mki67,0,-
chr7,136332215,136333134,C230079O03Rik,0,-
chr7,136342577,136342762,C230079O03Rik,0,-
chr7,136347783,136347935,C230079O03Rik,0,-
chr7,136348848,136348881,C230079O03Rik,0,-
chr7,136349319,136349415,C230079O03Rik,0,-
chr7,137375568,137376321,9430038I01Rik,0,-
chr7,137467983,137468594,Glrx3,0,+
chr7,138882488,138883056,Ppp2r2d,0,+
chr7,138890835,138891914,Bnip3,0,-
chr7,138835817,138835907,Mapk1ip1,0,-
chr7,138835817,138835907,Mapk1ip1,0,-
chr7,139103637,139104222,Stk32c,0,-
chr7,139100993,139101791,Dpysl4,0,+
chr7,139256447,139256465,Pwwp2b,0,+
chr7,139266471,139267253,Pwwp2b,0,+
chr7,139242766,139242973,Lrrc27,0,+
chr7,139266485,139267253,Pwwp2b,0,+
chr7,139228787,139229012,Lrrc27,0,+
chr7,139579375,139579621,Nkx6-2,0,-
chr7,139580864,139581688,Nkx6-2,0,-
chr7,139581880,139582053,Nkx6-2,0,-
chr7,139582133,139582797,Nkx6-2,0,-
chr7,139581219,139581433,Nkx6-2,0,-
chr7,139600914,139601157,Cfap46,0,-
chr7,139939958,139941540,Kndc1,0,+
chr7,139972302,139972466,6430531B16Rik,0,-
chr7,139957688,139957760,Mir202,0,-
chr7,139944990,139945112,Utf1,0,+
chr7,139957565,139957622,Mir7686,0,-
chr7,140046156,140047739,Msx3,0,-
chr7,140040321,140040605,Zfp511,0,+
chr7,140069879,140070033,Caly,0,-
chr7,140070311,140070346,Caly,0,-
chr7,140069879,140070346,Caly,0,-
chr7,140069879,140070033,Caly,0,-
chr7,140070311,140070346,Caly,0,-
chr7,140097814,140099706,Fuom,0,-
chr7,140099802,140099952,Fuom,0,-
chr7,140101089,140101188,Fuom,0,-
chr7,140101331,140101402,Fuom,0,-
chr7,140101600,140101669,Fuom,0,-
chr7,140102306,140102441,Fuom,0,-
chr7,140097096,140097203,Prap1,0,+
chr7,140097814,140099642,Fuom,0,-
chr7,139995954,139996030,Tubgcp2,0,-
chr7,139995954,139996030,Tubgcp2,0,-
chr7,139998527,139998729,Tubgcp2,0,-
chr7,139995954,139996030,Tubgcp2,0,-
chr7,140097814,140099642,Fuom,0,-
chr7,140097814,140099534,Fuom,0,-
chr7,139986808,139986874,Mir7062,0,-
chr7,140150273,140150786,Mtg1,0,+
chr7,140230466,140230475,Cd163l1,0,+
chr7,140230968,140231145,Cd163l1,0,+
chr7,140134153,140134334,Paox,0,+
chr7,140150627,140153213,Sprn,0,-
chr7,140296165,140297641,5830411N06Rik,0,+
chr7,140500852,140503533,Olfr536,0,-
chr7,140898288,140898642,Psmd13,0,+
chr7,140837775,140837968,Urah,0,+
chr7,140837220,140837759,C330022C24Rik,0,-
chr7,140841176,140841299,C330022C24Rik,0,-
chr7,140841841,140841949,C330022C24Rik,0,-
chr7,140845382,140845689,C330022C24Rik,0,-
chr7,140863662,140864062,Sirt3,0,-
chr7,140898941,140898987,Cox8b,0,-
chr7,140809676,140811428,Zfp941,0,-
chr7,140853383,140854455,Bet1l,0,-
chr7,140862431,140863731,Ric8,0,+
chr7,140777228,140777660,Syce1,0,-
chr7,140863662,140864062,Sirt3,0,-
chr7,140850796,140850925,Odf3,0,+
chr7,140846632,140846769,Scgb1c1,0,+
chr7,140863662,140864062,Sirt3,0,-
chr7,141009589,141009724,Ifitm3,0,-
chr7,141015811,141016003,Ifitm6,0,-
chr7,140954838,140954984,Ifitm2,0,-
chr7,140946844,140947658,Athl1,0,+
chr7,140927522,140929192,Nlrp6,0,+
chr7,140948961,140949235,Ifitm5,0,-
chr7,140969626,140969827,Ifitm1,0,+
chr7,140969626,140969827,Ifitm1,0,+
chr7,141101218,141101899,Ano9,0,-
chr7,141090166,141090510,Pkp3,0,+
chr7,141155520,141156154,Ptdss2,0,+
chr7,141090166,141090510,Pkp3,0,+
chr7,141091174,141091337,Sigirr,0,-
chr7,141209730,141210055,Lrrc56,0,+
chr7,141189933,141191194,Hras,0,-
chr7,141191341,141191347,Hras,0,-
chr7,141209447,141210055,Lrrc56,0,+
chr7,141209730,141210055,Lrrc56,0,+
chr7,141294861,141295001,Drd4,0,+
chr7,141210042,141210072,Lmntd2,0,-
chr7,141278328,141278521,Sct,0,-
chr7,141278617,141278666,Sct,0,-
chr7,141269084,141269149,Cdhr5,0,-
chr7,141278328,141278409,Sct,0,-
chr7,141269084,141269149,Cdhr5,0,-
chr7,141221383,141221493,Mir210,0,-
chr7,141263182,141263224,Irf7,0,-
chr7,141189933,141191347,Hras,0,-
chr7,141263182,141263224,Irf7,0,-
chr7,141189933,141191432,Hras,0,-
chr7,141278328,141278409,Sct,0,-
chr7,141262552,141262751,Phrf1,0,+
chr7,141263182,141263224,Irf7,0,-
chr7,141218301,141218658,Rassf7,0,+
chr7,141336050,141337155,Tmem80,0,+
chr7,141402776,141402976,Taldo1,0,+
chr7,141336050,141337155,Tmem80,0,+
chr7,141362236,141363016,Eps8l2,0,+
chr7,141359177,141362036,B230206H07Rik,0,-
chr7,141365034,141365110,B230206H07Rik,0,-
chr7,141297175,141297511,Deaf1,0,-
chr7,141297175,141297511,Deaf1,0,-
chr7,141297175,141297511,Deaf1,0,-
chr7,141408183,141408957,Pddc1,0,-
chr7,141297175,141297511,Deaf1,0,-
chr7,141493135,141496047,Chid1,0,-
chr7,141470697,141471481,Cd151,0,+
chr7,141429748,141431104,Slc25a22,0,-
chr7,141438514,141438588,Pidd1,0,-
chr7,141492953,141493427,Tspan4,0,+
chr7,141459668,141460743,Pnpla2,0,+
chr7,141466223,141466602,Cracr2b,0,+
chr7,141451308,141451342,Rplp2,0,+
chr7,141470697,141471481,Cd151,0,+
chr7,141459668,141460743,Pnpla2,0,+
chr7,141493135,141496047,Chid1,0,-
chr7,141471859,141473295,Polr2l,0,-
chr7,141492953,141493427,Tspan4,0,+
chr7,141470697,141471481,Cd151,0,+
chr7,141429748,141431104,Slc25a22,0,-
chr7,141631369,141633011,Ap2a2,0,+
chr7,141610065,141612082,Gm16982,0,-
chr7,141612192,141612246,Gm16982,0,-
chr7,141612704,141613122,Gm16982,0,-
chr7,141613616,141613747,Gm16982,0,-
chr7,141818886,141819135,Muc5ac,0,+
chr7,141754537,141754694,Muc2,0,+
chr7,141872570,141873085,Muc5b,0,+
chr7,141881584,141884366,Tollip,0,-
chr7,142008552,142009267,Mob2,0,-
chr7,142174531,142174837,Krtap5-2,0,-
chr7,142202498,142203015,Krtap5-3,0,+
chr7,142304266,142304503,Krtap5-4,0,+
chr7,142228794,142229185,Krtap5-5,0,-
chr7,142375915,142376570,Ctsd,0,-
chr7,142444310,142444405,Tnni2,0,+
chr7,142440301,142440396,Syt8,0,+
chr7,142440301,142440396,Syt8,0,+
chr7,142440301,142440396,Syt8,0,+
chr7,142440301,142440396,Syt8,0,+
chr7,142515830,142516009,Tnnt3,0,+
chr7,142515830,142516009,Tnnt3,0,+
chr7,142577063,142577147,Mir675,0,-
chr7,142490648,142490665,Lsp1,0,+
chr7,142494235,142494868,Lsp1,0,+
chr7,142515830,142516009,Tnnt3,0,+
chr7,142491079,142492781,Prr33,0,-
chr7,142492927,142493135,Prr33,0,-
chr7,142506436,142506771,Prr33,0,-
chr7,142540662,142540742,Mrpl23,0,+
chr7,142575529,142576114,H19,0,-
chr7,142576202,142576330,H19,0,-
chr7,142576408,142576530,H19,0,-
chr7,142576612,142576743,H19,0,-
chr7,142576828,142578146,H19,0,-
chr7,142575529,142576114,H19,0,-
chr7,142576202,142576330,H19,0,-
chr7,142576408,142576530,H19,0,-
chr7,142576612,142576747,H19,0,-
chr7,142576828,142578146,H19,0,-
chr7,142544608,142545383,Nctc1,0,-
chr7,142555033,142556170,Nctc1,0,-
chr7,142558404,142558598,Nctc1,0,-
chr7,142515830,142516009,Tnnt3,0,+
chr7,142515830,142516009,Tnnt3,0,+
chr7,142515830,142516009,Tnnt3,0,+
chr7,142515830,142516009,Tnnt3,0,+
chr7,142515830,142516009,Tnnt3,0,+
chr7,142678655,142678712,Ins2,0,-
chr7,142654923,142654996,Mir483,0,-
chr7,142650767,142653815,Igf2,0,-
chr7,142650767,142653815,Igf2,0,-
chr7,142678655,142678712,Ins2,0,-
chr7,142678655,142678712,Ins2,0,-
chr7,142650767,142653815,Igf2,0,-
chr7,142892775,142893030,Th,0,-
chr7,142966821,142967339,Ascl2,0,-
chr7,142967899,142967917,Ascl2,0,-
chr7,143070910,143071087,Tssc4,0,+
chr7,143018739,143019485,Tspan32,0,+
chr7,143070910,143071087,Tssc4,0,+
chr7,143018739,143019485,Tspan32,0,+
chr7,143018739,143019485,Tspan32,0,+
chr7,143018739,143019485,Tspan32,0,+
chr7,143032620,143033926,R74862,0,-
chr7,143037280,143037381,R74862,0,-
chr7,143039178,143039313,R74862,0,-
chr7,143044494,143044656,R74862,0,-
chr7,143053036,143053686,R74862,0,-
chr7,143021783,143023318,R74862,0,-
chr7,143033623,143033926,R74862,0,-
chr7,143037280,143037381,R74862,0,-
chr7,143044494,143044656,R74862,0,-
chr7,143053036,143053686,R74862,0,-
chr7,143032620,143033926,R74862,0,-
chr7,143037280,143037381,R74862,0,-
chr7,143044494,143044656,R74862,0,-
chr7,143053036,143053686,R74862,0,-
chr7,143071528,143072347,Trpm5,0,-
chr7,143067374,143067930,Cd81,0,+
chr7,143070800,143071087,Tssc4,0,+
chr7,143322771,143324009,4933417O13Rik,0,-
chr7,143329744,143329868,4933417O13Rik,0,-
chr7,143330486,143330650,4933417O13Rik,0,-
chr7,143458338,143459021,Cdkn1c,0,-
chr7,143459111,143459116,Cdkn1c,0,-
chr7,143499272,143499332,Slc22a18,0,+
chr7,143458338,143459021,Cdkn1c,0,-
chr7,143459111,143459116,Cdkn1c,0,-
chr7,143499272,143499332,Slc22a18,0,+
chr7,143501547,143501815,Phlda2,0,-
chr7,143557229,143557871,Cars,0,-
chr7,143557229,143557871,Cars,0,-
chr7,143636724,143638436,Tnfrsf22,0,-
chr7,143639244,143639257,Tnfrsf22,0,-
chr7,143607684,143610043,Tnfrsf26,0,-
chr7,143570670,143570759,Mir7064,0,-
chr7,143665806,143668592,Tnfrsf23,0,-
chr7,143669981,143670055,Tnfrsf23,0,-
chr7,143670831,143671015,Tnfrsf23,0,-
chr7,143679944,143680073,Tnfrsf23,0,-
chr7,143681459,143681550,Tnfrsf23,0,-
chr7,143685781,143685875,Tnfrsf23,0,-
chr7,143688761,143689818,Osbpl5,0,-
chr7,143763709,143764503,Mrgprg,0,-
chr7,143778362,143780831,Mrgpre,0,-
chr7,143688761,143689818,Osbpl5,0,-
chr7,143665806,143668565,Tnfrsf23,0,-
chr7,143665806,143668542,Tnfrsf23,0,-
chr7,143847517,143848410,Dhcr7,0,+
chr7,143795590,143795948,Nadsyn1,0,-
chr7,143795590,143795948,Nadsyn1,0,-
chr7,144476754,144477989,Ppfia1,0,-
chr7,144479026,144479038,Ppfia1,0,-
chr7,144476754,144477989,Ppfia1,0,-
chr7,144479026,144479038,Ppfia1,0,-
chr7,144578322,144580528,Fadd,0,-
chr7,144919678,144921137,Oraov1,0,+
chr7,144932115,144932135,Mir3962,0,-
chr7,144862941,144865243,Fgf4,0,+
chr7,144929930,144932606,Ccnd1,0,-
chr7,144842988,144843348,Fgf3,0,+
chr7,144899948,144900951,Fgf15,0,+
chr7,145205817,145206581,1810010D01Rik,0,-
chr7,145206928,145207005,1810010D01Rik,0,-
chr7,145208025,145208119,1810010D01Rik,0,-
chr7,145253922,145254619,Tpcn2,0,-
chr7,145322359,145324059,Mrgprd,0,+
chr7,145308734,145309557,Mrgprf,0,+
chr8,15892544,15895716,Csmd1,0,-
chr8,25154551,25159751,Tacc1,0,-
chr8,57774051,57777181,Galntl6,0,-
chr8,25154551,25159751,Tacc1,0,-
chr8,75984295,75984507,1700007B14Rik,0,+
chr8,75984295,75984507,1700007B14Rik,0,+
chr8,117459382,117461505,Cmip,0,+
chr8,125751507,125752138,Pcnxl2,0,-
chr8,117459382,117461505,Cmip,0,+
chr8,14846708,14847686,Dlgap2,0,+
chr8,13567217,13568690,Rasa3,0,-
chr8,9206009,9207742,Fam155a,0,-
chr8,10633650,10633950,Myo16,0,+
chr8,14846708,14847686,Dlgap2,0,+
chr8,11514016,11514113,Cars2,0,-
chr8,12600583,12600738,Spaca7,0,+
chr8,23141694,23141720,Ank1,0,+
chr8,23148280,23150497,Ank1,0,+
chr8,18881963,18884413,Agpat5,0,+
chr8,20061879,20063170,Gm21119,0,+
chr8,23141694,23141720,Ank1,0,+
chr8,23148280,23150497,Ank1,0,+
chr8,21994347,21994650,Atp7b,0,-
chr8,23141694,23141720,Ank1,0,+
chr8,23148280,23150497,Ank1,0,+
chr8,23141694,23141720,Ank1,0,+
chr8,23148280,23150497,Ank1,0,+
chr8,23141694,23141720,Ank1,0,+
chr8,23148280,23150497,Ank1,0,+
chr8,23141694,23141720,Ank1,0,+
chr8,23148280,23150497,Ank1,0,+
chr8,23141694,23141720,Ank1,0,+
chr8,23148280,23150497,Ank1,0,+
chr8,27275111,27275656,Eif4ebp1,0,+
chr8,37522553,37523261,Sgcz,0,-
chr8,39467447,39467466,Mir669e,0,-
chr8,39467864,39467869,Mir669e,0,-
chr8,39696771,39696786,Mir669e,0,-
chr8,40082573,40082584,Mir669e,0,-
chr8,40082672,40082676,Mir669e,0,-
chr8,40227762,40227787,Mir669e,0,-
chr8,35676763,35679449,Mfhas1,0,+
chr8,40916534,40922070,Slc7a2,0,+
chr8,36567738,36570282,Dlc1,0,-
chr8,36567738,36570282,Dlc1,0,-
chr8,40916534,40922070,Slc7a2,0,+
chr8,34589419,34590585,B930018H19Rik,0,-
chr8,34591757,34591934,B930018H19Rik,0,-
chr8,34595990,34596449,B930018H19Rik,0,-
chr8,34619698,34619866,B930018H19Rik,0,-
chr8,34640165,34640316,B930018H19Rik,0,-
chr8,47180047,47186376,Stox2,0,-
chr8,48225664,48228445,Tenm3,0,-
chr8,48225664,48228445,Tenm3,0,-
chr8,47180047,47186572,Stox2,0,-
chr8,47191632,47191679,Stox2,0,-
chr8,47180047,47186572,Stox2,0,-
chr8,47191632,47191679,Stox2,0,-
chr8,54520432,54523262,Spcs3,0,-
chr8,64998447,65000194,Trim60,0,-
chr8,66468530,66471637,1-Mar,0,+
chr8,66468530,66471637,1-Mar,0,+
chr8,61511428,61513351,Palld,0,-
chr8,66468530,66471637,1-Mar,0,+
chr8,70262870,70263105,Sugp2,0,+
chr8,70260589,70261044,Sugp2,0,+
chr8,71359668,71360712,Myo9b,0,+
chr8,71359973,71360712,Myo9b,0,+
chr8,72340995,72341380,Eps15l1,0,-
chr8,71359668,71360712,Myo9b,0,+
chr8,72340996,72341380,Eps15l1,0,-
chr8,79683441,79685229,Abce1,0,-
chr8,78731638,78734012,Slc10a7,0,+
chr8,82121391,82122570,Inpp4b,0,+
chr8,82122735,82127917,Inpp4b,0,+
chr8,82122735,82127917,Inpp4b,0,+
chr8,82121391,82122570,Inpp4b,0,+
chr8,78731638,78734012,Slc10a7,0,+
chr8,78731638,78734012,Slc10a7,0,+
chr8,78731638,78734012,Slc10a7,0,+
chr8,91217029,91220176,Rpgrip1l,0,-
chr8,84911852,84911985,Mast1,0,-
chr8,86059442,86060642,Phkb,0,+
chr8,95420249,95420663,Cfap20,0,-
chr8,93302368,93302904,Ces1g,0,-
chr8,105929968,105931802,Pskh1,0,+
chr8,102632994,102634313,Cdh11,0,-
chr8,107011384,107014192,Sntb2,0,+
chr8,115351826,115352712,Wwox,0,+
chr8,114371745,114374070,Vat1l,0,+
chr8,120581265,120581685,Gins2,0,-
chr8,119508151,119508778,Mbtps1,0,-
chr8,122625135,122630706,Cbfa2t3,0,-
chr8,119323402,119323448,Cdh13,0,+
chr8,119508151,119508778,Mbtps1,0,-
chr8,121598702,121602275,Zcchc14,0,-
chr8,3544028,3544267,Pnpla6,0,+
chr8,3454535,3456600,Arhgef18,0,+
chr8,3544028,3544267,Pnpla6,0,+
chr8,3150921,3155668,Insr,0,-
chr8,8617438,8620587,Efnb2,0,-
chr8,10870421,10873003,B930025P03Rik,0,-
chr8,10874362,10874450,B930025P03Rik,0,-
chr8,10876196,10876279,B930025P03Rik,0,-
chr8,10879002,10879087,B930025P03Rik,0,-
chr8,10879781,10879985,B930025P03Rik,0,-
chr8,10882411,10882454,B930025P03Rik,0,-
chr8,11448316,11449287,Col4a2,0,+
chr8,11198422,11199800,Col4a1,0,-
chr8,11833092,11835217,Arhgef7,0,+
chr8,11824719,11827152,Arhgef7,0,+
chr8,11654923,11655604,1700016D06Rik,0,-
chr8,11833092,11835217,Arhgef7,0,+
chr8,13146627,13147939,Cul4a,0,+
chr8,13018965,13020509,Mcf2l,0,+
chr8,13018867,13020509,Mcf2l,0,+
chr8,12865147,12868728,Atp11a,0,+
chr8,13377289,13378448,Tfdp1,0,+
chr8,13377289,13378448,Tfdp1,0,+
chr8,13377289,13378448,Tfdp1,0,+
chr8,12706943,12710032,Gm15348,0,-
chr8,12713870,12714063,Gm15348,0,-
chr8,12718658,12718930,Gm15348,0,-
chr8,12719026,12719127,Gm15348,0,-
chr8,12861717,12861724,Atp11a,0,+
chr8,12864919,12868728,Atp11a,0,+
chr8,12863851,12863862,Atp11a,0,+
chr8,12864919,12868728,Atp11a,0,+
chr8,13018867,13020509,Mcf2l,0,+
chr8,13235661,13235830,Adprhl1,0,-
chr8,13377289,13378448,Tfdp1,0,+
chr8,13781631,13781882,Cdc16,0,+
chr8,15132956,15133419,Myom2,0,+
chr8,14999830,15001085,Arhgef10,0,+
chr8,14999830,15001085,Arhgef10,0,+
chr8,18801461,18803188,Mcph1,0,+
chr8,22940642,22943262,Kat6a,0,+
chr8,22429410,22429665,Mrps31,0,+
chr8,22128282,22128684,Nek3,0,-
chr8,22568420,22569616,Slc20a2,0,+
chr8,22659204,22661389,Ikbkb,0,-
chr8,22128285,22128684,Nek3,0,-
chr8,22659204,22660390,Ikbkb,0,-
chr8,24059761,24063116,Zmat4,0,+
chr8,23172945,23174551,Agpat6,0,-
chr8,24059761,24063116,Zmat4,0,+
chr8,24602245,24602385,Adam18,0,-
chr8,24610981,24610984,Adam18,0,-
chr8,24727092,24727368,Adam5,0,-
chr8,24732983,24733083,Adam5,0,-
chr8,24727092,24727357,Adam5,0,-
chr8,24836142,24836315,Adam32,0,-
chr8,25024927,25025568,Htra4,0,-
chr8,24836142,24836319,Adam32,0,-
chr8,24837782,24837809,Adam32,0,-
chr8,24732983,24733144,Adam5,0,-
chr8,25714400,25719667,Whsc1l1,0,+
chr8,25944458,25945133,Hgsnat,0,-
chr8,25816000,25817400,Ash2l,0,-
chr8,25573921,25575718,Fgfr1,0,+
chr8,25573921,25575718,Fgfr1,0,+
chr8,25816000,25817400,Ash2l,0,-
chr8,25573921,25575718,Fgfr1,0,+
chr8,25816000,25817400,Ash2l,0,-
chr8,26021420,26031889,Hook3,0,-
chr8,27396794,27399730,Chrnb3,0,+
chr8,27396794,27399730,Chrnb3,0,+
chr8,28646716,28652767,Unc5d,0,-
chr8,31236529,31237796,Fut10,0,+
chr8,31260133,31261924,Fut10,0,+
chr8,31236529,31237796,Fut10,0,+
chr8,31259934,31261924,Fut10,0,+
chr8,31260133,31261924,Fut10,0,+
chr8,33234372,33236336,Wrn,0,-
chr8,33234372,33236336,Wrn,0,-
chr8,32888504,32890474,Gm3985,0,-
chr8,33803939,33804050,Rbpms,0,-
chr8,33782643,33784186,Rbpms,0,-
chr8,33795081,33795087,Rbpms,0,-
chr8,33782643,33784186,Rbpms,0,-
chr8,33789391,33789495,Rbpms,0,-
chr8,33795081,33795087,Rbpms,0,-
chr8,33697295,33698162,Gsr,0,+
chr8,33782643,33784180,Rbpms,0,-
chr8,34829178,34831634,Tnks,0,-
chr8,36567738,36570282,Dlc1,0,-
chr8,39581699,39581731,Msr1,0,-
chr8,40384608,40386304,Micu3,0,+
chr8,40492537,40493986,Cnot7,0,-
chr8,40492537,40493986,Cnot7,0,-
chr8,40550158,40551550,Mtmr7,0,-
chr8,40492537,40493986,Cnot7,0,-
chr8,41332008,41334087,Pcm1,0,+
chr8,40990911,40993419,Mtus1,0,-
chr8,40990911,40993419,Mtus1,0,-
chr8,40990911,40993419,Mtus1,0,-
chr8,40990911,40993419,Mtus1,0,-
chr8,45051409,45052257,Fat1,0,+
chr8,45825806,45827906,Sorbs2,0,+
chr8,45336714,45339298,Fam149a,0,-
chr8,45825806,45827906,Sorbs2,0,+
chr8,45723324,45723793,Sorbs2os,0,-
chr8,45737883,45738065,Sorbs2os,0,-
chr8,45741878,45741997,Sorbs2os,0,-
chr8,45742144,45743571,Sorbs2os,0,-
chr8,45745730,45745814,Sorbs2os,0,-
chr8,45819104,45819297,Sorbs2os,0,-
chr8,46846222,46847458,Irf2,0,+
chr8,46534480,46536051,Acsl1,0,+
chr8,47093199,47094895,Enpp6,0,+
chr8,46534480,46536051,Acsl1,0,+
chr8,47827605,47828717,Wwc2,0,-
chr8,48140421,48141667,Dctd,0,+
chr8,47709343,47710984,Cdkn2aip,0,-
chr8,54186068,54186454,Vegfc,0,+
chr8,53586866,53587144,Neil3,0,-
chr8,55058929,55060878,Gpm6a,0,+
chr8,55058929,55060878,Gpm6a,0,+
chr8,54629615,54629790,Wdr17,0,-
chr8,54629615,54629790,Wdr17,0,-
chr8,55058929,55060878,Gpm6a,0,+
chr8,57523824,57526113,Galnt7,0,-
chr8,57523824,57526113,Galnt7,0,-
chr8,61393837,61396072,Sh3rf1,0,+
chr8,61130157,61131346,Nek1,0,+
chr8,61130157,61131346,Nek1,0,+
chr8,61130157,61131346,Nek1,0,+
chr8,61130157,61131346,Nek1,0,+
chr8,61511428,61513351,Palld,0,-
chr8,60910388,60913084,Clcn3,0,-
chr8,60910388,60913016,Clcn3,0,-
